product,content,date_time,sentiment
Samsung Galaxy,The {} has exceeded my expectations!,2016-07-21 06:26:23,positive
Google Pixel,My {} is slower than expected.,2016-08-07 18:21:39,neutral
Xiaomi,I'm impressed with the build quality of the {}.,2016-07-27 09:05:17,positive
Google Pixel,The phone's build quality feels cheap and fragile.,2016-09-01 23:19:44,negative
OnePlus,Battery life on the {} is excellent.,2016-07-10 21:15:15,positive
Xiaomi,The {} is really sleek and fast.,2016-07-14 10:41:26,positive
Samsung Galaxy,The camera on the {} is disappointing.,2016-09-08 02:02:09,negative
OnePlus,Having some issues with my {}. Anyone else?,2016-09-22 16:08:32,neutral
Samsung Galaxy,The phone heats up too quickly during gaming sessions.,2016-08-07 17:51:09,negative
Xiaomi,The phone's build quality feels cheap and fragile.,2016-09-09 20:12:09,negative
Samsung Galaxy,Having some issues with my {}. Anyone else?,2016-09-10 00:21:33,neutral
Google Pixel,Not too impressed with the {}. Expected more.,2016-08-23 19:34:12,neutral
Google Pixel,"The display is so vibrant and clear, absolutely love it!",2016-09-25 19:32:13,positive
Samsung Galaxy,Battery life on the {} is excellent.,2016-07-05 05:00:07,positive
OnePlus,The camera quality on the {} is amazing.,2016-07-07 13:47:59,positive
iPhone,Having some issues with my {}. Anyone else?,2016-07-05 15:02:46,neutral
iPhone,Really happy with the performance of my new {}.,2016-07-21 04:25:24,positive
iPhone,The camera on the {} is decent.,2016-07-15 18:07:24,neutral
Xiaomi,"The camera quality is decent, but could be better.",2016-07-02 06:57:20,neutral
OnePlus,The phone's build quality feels cheap and fragile.,2016-09-03 15:58:46,negative
Google Pixel,The camera quality on the {} is amazing.,2016-07-21 11:41:57,positive
Google Pixel,My {} is slower than expected.,2016-08-01 22:07:59,negative
iPhone,The phone heats up too quickly during gaming sessions.,2016-08-31 19:36:01,negative
iPhone,Why is my {} overheating?,2016-08-29 09:09:30,negative
Google Pixel,"The display is so vibrant and clear, absolutely love it!",2016-09-24 21:06:13,positive
iPhone,The {} keeps crashing. Frustrated!,2016-09-12 09:49:23,negative
Samsung Galaxy,Experiencing connectivity issues with the {}.,2016-09-24 15:43:13,neutral
OnePlus,The display on the {} is okay.,2016-08-20 07:48:16,neutral
Xiaomi,Why is my {} overheating?,2016-09-25 04:20:14,negative
iPhone,Touchscreen on my {} is unresponsive at times.,2016-08-20 18:42:01,negative
iPhone,Having some issues with my {}. Anyone else?,2016-09-14 11:33:56,neutral
iPhone,I'm impressed with the build quality of the {}.,2016-07-26 04:14:25,positive
Google Pixel,My {} is slower than expected.,2016-08-26 13:37:37,negative
iPhone,Really happy with the performance of my new {}.,2016-09-05 17:16:07,positive
iPhone,Battery life on the {} is excellent.,2016-07-14 11:00:45,positive
iPhone,Not too impressed with the {}. Expected more.,2016-07-31 14:43:10,neutral
Samsung Galaxy,The {} keeps crashing. Frustrated!,2016-08-28 05:55:17,negative
OnePlus,Touchscreen on my {} is unresponsive at times.,2016-09-14 23:07:43,neutral
Xiaomi,Touchscreen on my {} is unresponsive at times.,2016-09-22 21:54:51,negative
iPhone,I'm impressed with the build quality of the {}.,2016-08-02 12:20:25,positive
Google Pixel,"The camera quality is decent, but could be better.",2016-09-06 14:11:27,neutral
Samsung Galaxy,Having some issues with my {}. Anyone else?,2016-08-24 22:31:17,neutral
OnePlus,"Loving the new software update, everything runs smoother.",2016-07-22 01:41:45,positive
Google Pixel,My {} is slower than expected.,2016-07-16 04:41:13,neutral
Xiaomi,My {} is slower than expected.,2016-09-12 23:26:03,negative
OnePlus,The battery life of this phone is amazing! Lasts all day.,2016-07-01 23:40:00,positive
Samsung Galaxy,The display on the {} is okay.,2016-07-15 01:59:12,neutral
Samsung Galaxy,Having some issues with my {}. Anyone else?,2016-07-25 08:19:57,neutral
iPhone,I'm impressed with the build quality of the {}.,2016-08-22 11:06:29,positive
Samsung Galaxy,Battery life on the {} could be better.,2016-08-18 06:06:43,neutral
Xiaomi,The {} is a great value for the price.,2016-07-21 02:07:31,positive
Xiaomi,Having some issues with my {}. Anyone else?,2016-07-03 16:14:06,neutral
OnePlus,I regret buying the {}. Not worth the money.,2016-07-24 08:22:34,negative
iPhone,"The display is so vibrant and clear, absolutely love it!",2016-07-03 11:20:37,positive
Google Pixel,Having some issues with my {}. Anyone else?,2016-08-01 10:30:24,neutral
OnePlus,The {} is a great value for the price.,2016-08-22 19:34:33,positive
Xiaomi,I hate how slow the phone gets after a few months.,2016-09-18 18:03:48,negative
OnePlus,The {} keeps crashing. Frustrated!,2016-08-27 06:50:45,negative
Google Pixel,Touchscreen on my {} is unresponsive at times.,2016-08-17 14:03:30,negative
iPhone,Touchscreen on my {} is unresponsive at times.,2016-09-19 02:46:36,negative
iPhone,The battery life of this phone is amazing! Lasts all day.,2016-08-30 22:22:47,positive
OnePlus,The display on the {} is okay.,2016-08-08 21:55:13,neutral
Xiaomi,Experiencing connectivity issues with the {}.,2016-09-18 10:11:35,negative
Google Pixel,My {} runs all my apps smoothly.,2016-08-01 22:19:29,positive
Google Pixel,I regret buying the {}. Not worth the money.,2016-07-30 16:10:46,negative
Xiaomi,The battery life of this phone is amazing! Lasts all day.,2016-07-29 01:45:33,positive
iPhone,"The camera quality is decent, but could be better.",2016-07-23 17:51:59,neutral
OnePlus,The camera on the {} is disappointing.,2016-09-24 12:13:04,negative
Google Pixel,The camera on the {} is decent.,2016-07-10 04:15:57,neutral
Xiaomi,"It's a good phone, but the speaker isn't very loud.",2016-09-23 23:18:58,neutral
Google Pixel,I'm impressed with the build quality of the {}.,2016-09-12 12:31:44,positive
Google Pixel,The display on the {} is okay.,2016-09-23 17:33:04,neutral
iPhone,The phone heats up too quickly during gaming sessions.,2016-08-03 20:58:11,negative
Samsung Galaxy,The {} has exceeded my expectations!,2016-07-26 21:01:48,positive
OnePlus,Having some issues with my {}. Anyone else?,2016-08-20 04:36:24,neutral
OnePlus,"It's a good phone, but the speaker isn't very loud.",2016-07-19 03:34:50,neutral
Xiaomi,I hate how slow the phone gets after a few months.,2016-07-09 00:00:56,negative
iPhone,Battery life on the {} could be better.,2016-08-25 16:25:34,neutral
OnePlus,Not too impressed with the {}. Expected more.,2016-09-28 23:20:15,neutral
OnePlus,Experiencing connectivity issues with the {}.,2016-09-15 23:16:46,neutral
Samsung Galaxy,The camera on the {} is decent.,2016-09-26 09:03:12,neutral
Google Pixel,I regret buying the {}. Not worth the money.,2016-09-08 20:28:15,negative
iPhone,I'm impressed with the build quality of the {}.,2016-07-29 16:33:11,positive
OnePlus,Experiencing connectivity issues with the {}.,2016-08-10 14:50:38,negative
iPhone,"Loving the new software update, everything runs smoother.",2016-07-02 22:27:32,positive
Samsung Galaxy,Why is my {} overheating?,2016-08-04 16:16:08,negative
iPhone,Touchscreen on my {} is unresponsive at times.,2016-08-26 00:10:51,neutral
OnePlus,Touchscreen on my {} is unresponsive at times.,2016-09-12 18:40:39,neutral
Samsung Galaxy,The phone heats up too quickly during gaming sessions.,2016-08-29 00:18:24,negative
Xiaomi,"It's a good phone, but the speaker isn't very loud.",2016-08-03 06:09:31,neutral
Samsung Galaxy,Battery life on the {} is excellent.,2016-08-09 07:56:08,positive
OnePlus,The camera on the {} is decent.,2016-09-04 23:25:38,neutral
iPhone,I hate how slow the phone gets after a few months.,2016-08-08 11:41:51,negative
OnePlus,The camera on the {} is disappointing.,2016-08-08 19:45:55,negative
Xiaomi,I hate how slow the phone gets after a few months.,2016-07-19 05:49:59,negative
OnePlus,The {} is a great value for the price.,2016-07-09 05:53:30,positive
OnePlus,Not too impressed with the {}. Expected more.,2016-08-12 00:13:35,neutral
iPhone,My {} runs all my apps smoothly.,2016-07-31 19:53:59,positive
Xiaomi,The {} keeps crashing. Frustrated!,2016-07-08 09:50:22,negative
Xiaomi,I hate how slow the phone gets after a few months.,2016-07-28 00:55:50,negative
OnePlus,My {} is slower than expected.,2016-07-03 13:32:10,negative
Samsung Galaxy,The {} is a great value for the price.,2016-07-02 20:43:38,positive
OnePlus,I regret buying the {}. Not worth the money.,2016-09-03 02:11:13,negative
OnePlus,The camera quality on the {} is amazing.,2016-07-30 00:39:58,positive
iPhone,My {} is slower than expected.,2016-09-25 05:52:50,neutral
Xiaomi,The {} is a great value for the price.,2016-08-15 11:35:33,positive
iPhone,The display on the {} is okay.,2016-07-08 18:41:07,neutral
Google Pixel,The camera quality on the {} is amazing.,2016-09-26 20:13:02,positive
Google Pixel,Experiencing connectivity issues with the {}.,2016-09-16 21:20:03,negative
iPhone,Not too impressed with the {}. Expected more.,2016-08-31 02:13:08,neutral
Google Pixel,I'm impressed with the build quality of the {}.,2016-07-19 23:43:33,positive
Google Pixel,I hate how slow the phone gets after a few months.,2016-09-26 09:54:15,negative
Samsung Galaxy,The display on the {} is okay.,2016-08-22 21:20:06,neutral
OnePlus,Touchscreen on my {} is unresponsive at times.,2016-07-22 15:51:13,negative
Google Pixel,Experiencing connectivity issues with the {}.,2016-09-26 17:49:21,negative
Google Pixel,The camera on the {} is decent.,2016-07-26 12:58:33,neutral
Google Pixel,Battery life on the {} is excellent.,2016-09-15 20:34:24,positive
OnePlus,The camera on the {} is decent.,2016-07-08 00:17:34,neutral
Google Pixel,"It's a good phone, but the speaker isn't very loud.",2016-08-04 19:27:50,neutral
Google Pixel,"The display is so vibrant and clear, absolutely love it!",2016-09-02 01:59:04,positive
iPhone,"Loving the new software update, everything runs smoother.",2016-08-11 00:25:46,positive
Xiaomi,Touchscreen on my {} is unresponsive at times.,2016-08-25 23:01:16,negative
OnePlus,I regret buying the {}. Not worth the money.,2016-08-02 09:18:09,negative
OnePlus,"The display is so vibrant and clear, absolutely love it!",2016-09-12 23:39:13,positive
Google Pixel,The camera on the {} is disappointing.,2016-08-08 17:00:01,negative
Xiaomi,I regret buying the {}. Not worth the money.,2016-07-13 20:54:08,negative
Xiaomi,The {} is a great value for the price.,2016-09-13 19:01:48,positive
iPhone,My {} runs all my apps smoothly.,2016-08-04 09:58:31,positive
OnePlus,I'm impressed with the build quality of the {}.,2016-08-06 20:18:19,positive
iPhone,Experiencing connectivity issues with the {}.,2016-07-19 18:25:28,negative
OnePlus,I regret buying the {}. Not worth the money.,2016-07-29 18:02:46,negative
OnePlus,The camera on the {} is decent.,2016-09-15 03:36:02,neutral
Xiaomi,Battery life on the {} could be better.,2016-09-18 04:18:57,neutral
Samsung Galaxy,"The camera quality is decent, but could be better.",2016-07-17 18:18:14,neutral
Xiaomi,The {} is really sleek and fast.,2016-08-05 18:51:07,positive
Google Pixel,Battery life on the {} could be better.,2016-09-02 20:38:39,neutral
Samsung Galaxy,Having some issues with my {}. Anyone else?,2016-09-13 14:25:09,neutral
Samsung Galaxy,The display on the {} is okay.,2016-09-28 17:39:45,neutral
Xiaomi,The camera quality on the {} is amazing.,2016-09-01 13:36:26,positive
Samsung Galaxy,The camera quality on the {} is amazing.,2016-09-21 16:52:56,positive
Samsung Galaxy,Experiencing connectivity issues with the {}.,2016-07-02 13:23:49,neutral
Google Pixel,Touchscreen on my {} is unresponsive at times.,2016-07-19 01:05:58,neutral
OnePlus,Touchscreen on my {} is unresponsive at times.,2016-09-03 09:06:52,neutral
Samsung Galaxy,The battery life of this phone is amazing! Lasts all day.,2016-07-19 09:39:14,positive
Google Pixel,Why is my {} overheating?,2016-08-03 20:34:42,negative
OnePlus,I'm impressed with the build quality of the {}.,2016-09-05 11:11:10,positive
Xiaomi,The {} is really sleek and fast.,2016-07-18 22:40:59,positive
Samsung Galaxy,"It's a good phone, but the speaker isn't very loud.",2016-08-09 07:31:48,neutral
OnePlus,"The camera quality is decent, but could be better.",2016-09-01 04:08:50,neutral
Samsung Galaxy,Touchscreen on my {} is unresponsive at times.,2016-08-14 14:46:11,neutral
Google Pixel,Touchscreen on my {} is unresponsive at times.,2016-08-21 13:11:56,negative
Samsung Galaxy,"Loving the new software update, everything runs smoother.",2016-07-16 08:38:43,positive
OnePlus,The {} keeps crashing. Frustrated!,2016-09-21 15:12:20,negative
Samsung Galaxy,Battery life on the {} could be better.,2016-07-30 05:24:33,neutral
iPhone,Battery life on the {} is excellent.,2016-08-13 22:04:31,positive
Google Pixel,Battery life on the {} could be better.,2016-07-13 11:43:27,neutral
Samsung Galaxy,Touchscreen on my {} is unresponsive at times.,2016-08-03 10:36:18,neutral
Google Pixel,Experiencing connectivity issues with the {}.,2016-09-06 19:33:08,negative
Google Pixel,Touchscreen on my {} is unresponsive at times.,2016-09-12 07:57:32,neutral
Google Pixel,The camera on the {} is decent.,2016-07-20 13:44:11,neutral
Xiaomi,Really happy with the performance of my new {}.,2016-07-25 12:40:50,positive
Google Pixel,The camera quality on the {} is amazing.,2016-08-30 23:13:50,positive
Google Pixel,Really happy with the performance of my new {}.,2016-09-04 06:41:29,positive
iPhone,I hate how slow the phone gets after a few months.,2016-08-17 09:56:22,negative
OnePlus,The phone's build quality feels cheap and fragile.,2016-07-09 02:01:05,negative
Google Pixel,I regret buying the {}. Not worth the money.,2016-08-10 13:17:14,negative
Google Pixel,"Loving the new software update, everything runs smoother.",2016-08-19 19:24:12,positive
iPhone,The camera on the {} is disappointing.,2016-08-03 22:44:32,negative
Google Pixel,"Loving the new software update, everything runs smoother.",2016-07-20 08:30:08,positive
iPhone,My {} runs all my apps smoothly.,2016-07-17 04:58:02,positive
Samsung Galaxy,The camera on the {} is decent.,2016-09-26 10:15:04,neutral
Xiaomi,The {} keeps crashing. Frustrated!,2016-09-22 15:00:40,negative
iPhone,The battery life of this phone is amazing! Lasts all day.,2016-08-22 07:43:50,positive
Google Pixel,The {} is a great value for the price.,2016-07-19 14:15:51,positive
iPhone,The camera quality on the {} is amazing.,2016-08-07 10:07:36,positive
iPhone,"The camera quality is decent, but could be better.",2016-08-18 09:21:18,neutral
Xiaomi,Why is my {} overheating?,2016-08-18 00:39:52,negative
Samsung Galaxy,Touchscreen on my {} is unresponsive at times.,2016-07-06 20:06:38,neutral
Xiaomi,My {} runs all my apps smoothly.,2016-09-03 03:40:26,positive
iPhone,Having some issues with my {}. Anyone else?,2016-08-23 14:21:39,neutral
iPhone,The {} keeps crashing. Frustrated!,2016-09-04 08:07:33,negative
Xiaomi,The battery life of this phone is amazing! Lasts all day.,2016-09-26 21:00:06,positive
iPhone,The display on the {} is okay.,2016-07-26 09:44:15,neutral
Google Pixel,The {} keeps crashing. Frustrated!,2016-07-25 07:37:12,negative
Google Pixel,Touchscreen on my {} is unresponsive at times.,2016-07-22 22:16:25,neutral
iPhone,I regret buying the {}. Not worth the money.,2016-07-03 17:05:15,negative
OnePlus,The camera on the {} is decent.,2016-08-10 10:18:31,neutral
Google Pixel,I hate how slow the phone gets after a few months.,2016-07-02 16:48:01,negative
Google Pixel,"It's a good phone, but the speaker isn't very loud.",2016-07-20 15:05:49,neutral
OnePlus,Why is my {} overheating?,2016-07-13 18:27:27,negative
Samsung Galaxy,"Loving the new software update, everything runs smoother.",2016-08-06 00:38:12,positive
iPhone,"The camera quality is decent, but could be better.",2016-09-17 02:25:11,neutral
iPhone,My {} runs all my apps smoothly.,2016-07-17 12:43:29,positive
