product,content,date_time,sentiment
iPhone,The battery life of this phone is amazing! Lasts all day.,9/26/2016 19:35,positive
OnePlus,The face recognition feature is really fast and accurate.,7/28/2016 17:17,positive
Xiaomi,I hate how slow the phone gets after a few months.,9/23/2016 23:38,negative
Google Pixel,"Loving the new software update, everything runs smoother.",7/26/2016 20:47,positive
Xiaomi,The phone often lags when switching between apps.,8/15/2016 12:38,negative
Xiaomi,The phone's design is sleek and modern.,8/26/2016 3:26,positive
Google Pixel,The sound quality during calls is not very clear.,8/28/2016 4:27,negative
OnePlus,The phone's software is full of bugs.,7/3/2016 18:17,negative
Samsung Galaxy,The battery life of this phone is amazing! Lasts all day.,7/29/2016 22:36,positive
Google Pixel,The night mode camera feature is impressive.,8/11/2016 22:11,positive
iPhone,The battery life of this phone is amazing! Lasts all day.,7/22/2016 8:44,positive
Google Pixel,Satisfied with the overall performance of this phone.,9/28/2016 14:11,neutral
iPhone,The phone's design is sleek and modern.,7/4/2016 5:06,positive
Samsung Galaxy,The fingerprint sensor is slow to respond.,7/9/2016 10:08,negative
Xiaomi,The phone often lags when switching between apps.,7/18/2016 14:03,negative
Google Pixel,The fingerprint sensor is slow to respond.,9/4/2016 22:49,negative
iPhone,Satisfied with the overall performance of this phone.,8/15/2016 22:48,neutral
iPhone,The fingerprint sensor is slow to respond.,8/16/2016 2:19,negative
OnePlus,The battery life of this phone is amazing! Lasts all day.,9/8/2016 6:19,positive
iPhone,Satisfied with the overall performance of this phone.,7/10/2016 18:06,neutral
Samsung Galaxy,The phone's battery drains quickly when using 5G.,7/11/2016 11:26,negative
Samsung Galaxy,Satisfied with the overall performance of this phone.,9/25/2016 4:11,neutral
iPhone,"Good phone, but it lacks a headphone jack.",9/13/2016 8:20,neutral
Xiaomi,"Good phone, but it lacks a headphone jack.",9/27/2016 10:23,neutral
Xiaomi,"The camera quality is decent, but could be better.",9/17/2016 14:46,neutral
Xiaomi,The fingerprint sensor is slow to respond.,7/21/2016 17:35,negative
Google Pixel,"Good phone, but it lacks a headphone jack.",7/28/2016 8:20,neutral
OnePlus,"It's a good phone, but the speaker isn't very loud.",9/5/2016 11:33,neutral
Google Pixel,"The display is so vibrant and clear, absolutely love it!",7/5/2016 14:49,positive
iPhone,The fingerprint sensor is slow to respond.,7/1/2016 3:53,negative
iPhone,"The display is so vibrant and clear, absolutely love it!",8/10/2016 11:18,positive
iPhone,The phone's design is sleek and modern.,8/8/2016 8:20,positive
Samsung Galaxy,The fingerprint sensor is slow to respond.,7/18/2016 3:25,negative
Xiaomi,The night mode camera feature is impressive.,9/6/2016 14:42,positive
Xiaomi,The face recognition feature is really fast and accurate.,7/2/2016 2:48,positive
iPhone,"The display is so vibrant and clear, absolutely love it!",8/22/2016 10:01,positive
Google Pixel,"The camera quality is decent, but could be better.",7/16/2016 2:29,neutral
OnePlus,The phone's software is full of bugs.,7/16/2016 20:46,negative
Xiaomi,"Loving the new software update, everything runs smoother.",7/24/2016 6:21,positive
Samsung Galaxy,I hate how slow the phone gets after a few months.,7/28/2016 7:03,negative
Google Pixel,The fast charging feature is a lifesaver.,9/28/2016 21:54,positive
OnePlus,The phone's build quality feels cheap and fragile.,8/10/2016 13:39,negative
Xiaomi,The fast charging feature is a lifesaver.,8/20/2016 14:54,positive
Xiaomi,"Good phone, but it lacks a headphone jack.",8/7/2016 12:48,neutral
iPhone,The fingerprint sensor is slow to respond.,8/14/2016 0:46,negative
Xiaomi,The phone often lags when switching between apps.,7/11/2016 14:33,negative
Samsung Galaxy,The sound quality during calls is not very clear.,7/14/2016 23:26,negative
iPhone,The battery life of this phone is amazing! Lasts all day.,7/2/2016 0:52,positive
OnePlus,The phone heats up too quickly during gaming sessions.,8/15/2016 20:44,negative
Google Pixel,The night mode camera feature is impressive.,7/15/2016 22:19,positive
Xiaomi,The phone heats up too quickly during gaming sessions.,9/28/2016 7:57,negative
Samsung Galaxy,The phone heats up too quickly during gaming sessions.,9/3/2016 4:22,negative
Samsung Galaxy,"The display is so vibrant and clear, absolutely love it!",9/11/2016 12:12,positive
Google Pixel,"The display is so vibrant and clear, absolutely love it!",7/10/2016 18:55,positive
Google Pixel,The phone's build quality feels cheap and fragile.,8/31/2016 9:34,negative
Google Pixel,"Loving the new software update, everything runs smoother.",7/18/2016 23:37,positive
OnePlus,The fingerprint sensor is slow to respond.,7/27/2016 10:44,negative
Google Pixel,The fast charging feature is a lifesaver.,8/29/2016 7:35,positive
iPhone,"Good phone, but it lacks a headphone jack.",8/11/2016 13:00,neutral
OnePlus,"Loving the new software update, everything runs smoother.",8/8/2016 12:31,positive
Google Pixel,"Loving the new software update, everything runs smoother.",7/30/2016 15:57,positive
iPhone,The phone's software is full of bugs.,8/27/2016 14:42,negative
OnePlus,The phone's battery drains quickly when using 5G.,9/24/2016 6:39,negative
iPhone,The face recognition feature is really fast and accurate.,7/9/2016 14:09,positive
Google Pixel,The phone's design is sleek and modern.,9/27/2016 3:10,positive
Xiaomi,The fast charging feature is a lifesaver.,9/3/2016 20:41,positive
Xiaomi,The phone heats up too quickly during gaming sessions.,8/23/2016 8:02,negative
Xiaomi,The fingerprint sensor is slow to respond.,7/1/2016 2:18,negative
Google Pixel,The phone's battery drains quickly when using 5G.,9/26/2016 6:13,negative
iPhone,"Great value for money, highly recommend this phone.",7/3/2016 21:59,positive
iPhone,"Loving the new software update, everything runs smoother.",7/17/2016 8:17,positive
Google Pixel,The battery life of this phone is amazing! Lasts all day.,7/19/2016 22:34,positive
iPhone,The phone's design is sleek and modern.,9/19/2016 22:26,positive
Samsung Galaxy,The face recognition feature is really fast and accurate.,7/11/2016 6:33,positive
Xiaomi,"Good phone, but it lacks a headphone jack.",7/20/2016 4:04,neutral
OnePlus,The phone heats up too quickly during gaming sessions.,8/31/2016 1:05,negative
iPhone,The phone's design is sleek and modern.,7/28/2016 19:19,positive
Samsung Galaxy,The phone's battery drains quickly when using 5G.,8/29/2016 5:34,negative
iPhone,"The camera quality is decent, but could be better.",8/18/2016 8:38,neutral
Google Pixel,The fast charging feature is a lifesaver.,8/9/2016 11:36,positive
Google Pixel,The night mode camera feature is impressive.,7/11/2016 3:34,positive
Google Pixel,I hate how slow the phone gets after a few months.,9/17/2016 14:32,negative
Xiaomi,Satisfied with the overall performance of this phone.,8/26/2016 12:24,neutral
Samsung Galaxy,"It's a good phone, but the speaker isn't very loud.",8/25/2016 10:02,neutral
Xiaomi,The phone's build quality feels cheap and fragile.,8/10/2016 16:34,negative
Xiaomi,The phone heats up too quickly during gaming sessions.,7/22/2016 23:05,negative
Samsung Galaxy,The phone often lags when switching between apps.,8/11/2016 16:23,negative
iPhone,"Great value for money, highly recommend this phone.",8/20/2016 19:52,positive
Samsung Galaxy,The phone's build quality feels cheap and fragile.,8/12/2016 3:30,negative
iPhone,"Loving the new software update, everything runs smoother.",7/10/2016 4:24,positive
Google Pixel,The fingerprint sensor is slow to respond.,7/21/2016 3:54,negative
iPhone,"Great value for money, highly recommend this phone.",9/26/2016 9:14,positive
Google Pixel,The sound quality during calls is not very clear.,9/23/2016 2:13,negative
iPhone,The battery life of this phone is amazing! Lasts all day.,9/12/2016 14:09,positive
Samsung Galaxy,The fingerprint sensor is slow to respond.,8/1/2016 9:07,negative
OnePlus,The fast charging feature is a lifesaver.,9/22/2016 7:25,positive
Samsung Galaxy,"Loving the new software update, everything runs smoother.",9/23/2016 22:58,positive
iPhone,"It's a good phone, but the speaker isn't very loud.",8/23/2016 2:27,neutral
OnePlus,The sound quality during calls is not very clear.,7/24/2016 1:22,negative
iPhone,"The display is so vibrant and clear, absolutely love it!",7/17/2016 5:42,positive
Google Pixel,"It's a good phone, but the speaker isn't very loud.",8/8/2016 8:34,neutral
OnePlus,The phone's design is sleek and modern.,9/13/2016 6:39,positive
Samsung Galaxy,The phone's software is full of bugs.,8/20/2016 0:13,negative
Google Pixel,The phone's software is full of bugs.,9/25/2016 15:52,negative
iPhone,The phone's build quality feels cheap and fragile.,8/4/2016 15:57,negative
OnePlus,The phone heats up too quickly during gaming sessions.,8/12/2016 0:02,negative
Google Pixel,I hate how slow the phone gets after a few months.,8/23/2016 17:36,negative
OnePlus,"The display is so vibrant and clear, absolutely love it!",9/26/2016 3:50,positive
Samsung Galaxy,"Good phone, but it lacks a headphone jack.",7/11/2016 17:38,neutral
Google Pixel,"Loving the new software update, everything runs smoother.",7/21/2016 11:46,positive
Xiaomi,The phone's build quality feels cheap and fragile.,9/14/2016 19:14,negative
Google Pixel,"The camera quality is decent, but could be better.",8/12/2016 1:04,neutral
Google Pixel,"Great value for money, highly recommend this phone.",8/16/2016 11:48,positive
iPhone,The phone's software is full of bugs.,7/21/2016 20:26,negative
Google Pixel,The phone's design is sleek and modern.,8/8/2016 13:19,positive
OnePlus,"Loving the new software update, everything runs smoother.",7/16/2016 15:38,positive
Google Pixel,"Good phone, but it lacks a headphone jack.",7/10/2016 9:21,neutral
Xiaomi,The phone often lags when switching between apps.,8/1/2016 4:21,negative
Google Pixel,The phone's battery drains quickly when using 5G.,8/9/2016 19:12,negative
Samsung Galaxy,"The camera quality is decent, but could be better.",9/15/2016 21:20,neutral
Samsung Galaxy,The phone's software is full of bugs.,7/21/2016 14:31,negative
Google Pixel,The fingerprint sensor is slow to respond.,8/26/2016 14:27,negative
Samsung Galaxy,The battery life of this phone is amazing! Lasts all day.,9/27/2016 10:46,positive
OnePlus,The sound quality during calls is not very clear.,9/22/2016 22:59,negative
Google Pixel,The phone's software is full of bugs.,8/22/2016 13:43,negative
Samsung Galaxy,The phone's software is full of bugs.,7/19/2016 19:59,negative
Xiaomi,"The camera quality is decent, but could be better.",8/11/2016 14:37,neutral
iPhone,Satisfied with the overall performance of this phone.,8/6/2016 2:32,neutral
Samsung Galaxy,"Loving the new software update, everything runs smoother.",9/19/2016 12:03,positive
Xiaomi,"The display is so vibrant and clear, absolutely love it!",7/12/2016 13:58,positive
iPhone,The fingerprint sensor is slow to respond.,7/12/2016 11:54,negative
Xiaomi,"Good phone, but it lacks a headphone jack.",8/4/2016 5:29,neutral
OnePlus,"Good phone, but it lacks a headphone jack.",7/16/2016 23:34,neutral
Xiaomi,"Great value for money, highly recommend this phone.",7/2/2016 3:53,positive
Google Pixel,"Loving the new software update, everything runs smoother.",9/5/2016 9:21,positive
iPhone,The battery life of this phone is amazing! Lasts all day.,9/16/2016 14:32,positive
OnePlus,Satisfied with the overall performance of this phone.,7/28/2016 2:38,neutral
Xiaomi,The face recognition feature is really fast and accurate.,8/26/2016 16:32,positive
iPhone,The battery life of this phone is amazing! Lasts all day.,7/6/2016 12:39,positive
iPhone,"It's a good phone, but the speaker isn't very loud.",8/17/2016 22:15,neutral
Google Pixel,The phone's software is full of bugs.,7/2/2016 14:11,negative
Google Pixel,I hate how slow the phone gets after a few months.,9/12/2016 8:19,negative
OnePlus,"Good phone, but it lacks a headphone jack.",8/29/2016 0:52,neutral
Samsung Galaxy,The phone's software is full of bugs.,8/1/2016 17:58,negative
Xiaomi,"Good phone, but it lacks a headphone jack.",7/7/2016 2:17,neutral
OnePlus,The face recognition feature is really fast and accurate.,8/17/2016 12:12,positive
Xiaomi,The phone often lags when switching between apps.,7/9/2016 6:01,negative
iPhone,"The display is so vibrant and clear, absolutely love it!",9/17/2016 6:40,positive
OnePlus,"Loving the new software update, everything runs smoother.",7/15/2016 13:27,positive
Google Pixel,The phone often lags when switching between apps.,7/9/2016 7:25,negative
OnePlus,"The camera quality is decent, but could be better.",8/29/2016 8:19,neutral
OnePlus,The phone's design is sleek and modern.,7/30/2016 6:13,positive
OnePlus,The phone's software is full of bugs.,8/6/2016 7:55,negative
OnePlus,The phone's software is full of bugs.,9/14/2016 16:34,negative
Xiaomi,The night mode camera feature is impressive.,7/31/2016 23:42,positive
Google Pixel,The phone heats up too quickly during gaming sessions.,8/9/2016 23:33,negative
Google Pixel,"Great value for money, highly recommend this phone.",8/23/2016 13:51,positive
Google Pixel,The night mode camera feature is impressive.,8/17/2016 1:23,positive
iPhone,The night mode camera feature is impressive.,8/6/2016 9:34,positive
Google Pixel,The sound quality during calls is not very clear.,8/18/2016 17:28,negative
Samsung Galaxy,"The camera quality is decent, but could be better.",9/8/2016 23:05,neutral
OnePlus,The sound quality during calls is not very clear.,9/12/2016 3:19,negative
iPhone,The face recognition feature is really fast and accurate.,9/5/2016 21:52,positive
Xiaomi,"Loving the new software update, everything runs smoother.",8/3/2016 4:59,positive
OnePlus,The phone's build quality feels cheap and fragile.,9/22/2016 0:39,negative
OnePlus,The phone's build quality feels cheap and fragile.,9/2/2016 16:54,negative
iPhone,The phone heats up too quickly during gaming sessions.,7/16/2016 21:23,negative
